,Month,Studio,avg_Monthly_cume_Gross,avg_Monthly_gross
0,5,Clarius Entertainment,248281551.584,16424121.6385
0,6,Clarius Entertainment,248267151.604,16423033.5558
0,7,Clarius Entertainment,248253251.737,16422411.8775
0,8,Clarius Entertainment,248241315.518,16421834.0505
0,9,Clarius Entertainment,248227709.461,16420747.3139
0,10,Clarius Entertainment,248211245.266,16419822.9026
0,11,Clarius Entertainment,248178401.381,16417663.2216
0,5,Moving Visions Ente…,248161767.584,16416562.986
0,6,Moving Visions Ente…,248145140.456,16415464.4398
0,5,ABCKO Films,248128520.649,16414370.9567
0,6,ABCKO Films,248111942.972,16413278.6036
0,7,ABCKO Films,248095387.21,16412183.4014
0,8,ABCKO Films,248078842.075,16411084.6624
0,5,Saboteur Media,248062222.557,16409986.2322
0,6,Saboteur Media,248028997.846,16407791.1363
0,7,Saboteur Media,248012406.622,16406694.3529
0,8,Saboteur Media,247995808.443,16405595.9352
0,5,Variance Films/Synd…,247979199.981,16404498.1705
0,6,Variance Films/Synd…,247962597.274,16403400.286
0,6,Reliance Entertainment,247929447.665,16401261.6855
0,10,Reliance Entertainment,247912915.456,16400179.2694
0,6,Hammond Entertainment,247896364.993,16399129.1238
0,8,Hammond Entertainment,247879825.184,16398087.5557
0,9,Hammond Entertainment,247863806.247,16397061.1299
0,10,Hammond Entertainment,247847739.393,16395968.008
0,11,Hammond Entertainment,247831681.557,16394871.7
0,12,Hammond Entertainment,247815361.588,16393775.0797
0,7,"One Media, LLC",247798963.433,16392779.982
0,8,"One Media, LLC",247782484.418,16391684.8362
0,7,Bond/360,247765906.198,16390589.8958
0,8,Bond/360,247749369.957,16389504.0734
0,9,Bond/360,247732855.613,16388411.8355
0,10,Bond/360,247716366.253,16387319.9799
0,11,Bond/360,247699803.806,16386223.8567
0,12,Bond/360,247683239.567,16385128.3745
0,1,Bond/360,247666683.793,16384032.8411
0,8,Amplify,247650121.019,16382937.753
0,9,Amplify,247633599.111,16381861.2941
0,10,Amplify,247617094.271,16380769.7629
0,3,Amplify,247600552.412,16379686.93
0,4,Amplify,247584116.35,16378615.0853
0,5,Amplify,247567765.364,16377524.4161
0,8,Starz Media,247534683.934,16375342.3069
0,9,Starz Media,247501634.753,16373156.504
0,4,Starz Media,247485092.974,16372063.4562
0,5,Starz Media,247468611.071,16370985.0184
0,6,Starz Media,247452142.378,16369891.3455
0,7,Starz Media,247435606.968,16368798.4806
0,10,Starz Media,247419088.773,16367704.7731
0,8,Lionsgate/Roadside …,247402567.188,16366621.6071
0,9,Lionsgate/Roadside …,247386381.626,16365722.7788
0,10,Lionsgate/Roadside …,247371778.516,16364993.3722
0,11,Lionsgate/Roadside …,247357720.496,16363983.1763
0,12,Lionsgate/Roadside …,247343416.458,16362900.9797
0,1,Lionsgate/Roadside …,247327774.734,16361810.0305
0,9,"Shoot First, Inc.",247311257.432,16360717.9394
0,9,American Experience…,247294767.991,16359638.3514
0,10,American Experience…,247278373.241,16358560.6304
0,11,American Experience…,247261974.948,16357469.2377
0,12,American Experience…,247245522.857,16356377.4719
0,1,American Experience…,247229164.485,16355286.581
0,2,American Experience…,247212751.262,16354195.1597
0,9,JSC Entertainment,247196266.641,16353122.6861
0,9,Proud Mother Pictures,247179769.65,16352033.7125
0,10,Proud Mother Pictures,247163295.202,16350946.9182
0,11,Proud Mother Pictures,247146840.464,16349859.861
0,12,Proud Mother Pictures,247130397.367,16348770.4482
0,1,Proud Mother Pictures,247113981.734,16347682.5519
0,2,Proud Mother Pictures,247097563.336,16346593.375
0,3,Proud Mother Pictures,247081093.787,16345502.7242
0,4,Proud Mother Pictures,247064647.141,16344412.7085
0,5,Proud Mother Pictures,247048183.058,16343322.2673
0,9,FIP,246999025.782,16340274.968
0,10,FIP,246950543.999,16337318.6659
0,3,FIP,246918345.927,16335441.7008
0,4,FIP,246885920.071,16333299.371
0,11,FIP,246870277.715,16332305.646
0,1,FIP,246853864.231,16331240.5538
0,2,FIP,246837693.232,16330262.1533
0,6,FIP,246821249.329,16329179.249
0,8,FIP,246804816.204,16328109.1894
0,9,Riot Studios,246788368.4,16327022.403
0,10,Riot Studios,246771922.903,16325934.4123
0,10,Counterpoint Films …,246755532.705,16324870.4651
0,11,Counterpoint Films …,246739254.732,16323805.3128
0,12,Counterpoint Films …,246723054.178,16322728.2701
0,1,Counterpoint Films …,246706987.645,16321648.7546
0,2,Counterpoint Films …,246690900.005,16320568.2256
0,3,Counterpoint Films …,246674842.057,16319484.2002
0,4,Counterpoint Films …,246658699.027,16318398.83
0,5,Counterpoint Films …,246642661.456,16317313.2183
0,6,Counterpoint Films …,246626633.16,16316228.3394
0,7,Counterpoint Films …,246610509.613,16315141.8904
0,10,Vagrant Films,246594087.202,16314055.7481
0,11,Vagrant Films,246577667.504,16312969.4642
0,7,Vagrant Films,246561249.251,16311883.7924
0,10,Trinity Film,246544832.93,16310798.0108
0,11,Trinity Film,246528418.964,16309712.24
0,11,The Vladar Company,246512006.774,16308626.5075
0,11,"Touch the Wall, LLC",246495597.146,16307541.2949
0,12,"Touch the Wall, LLC",246479190.77,16306456.1622
0,1,Gravitas Ventures,246446390.774,16304290.284
0,2,Gravitas Ventures,246413602.609,16302124.0074
0,3,Gravitas Ventures,246380846.279,16299961.9052
0,4,Gravitas Ventures,246331711.984,16296715.1674
0,9,Gravitas Ventures,246282615.745,16293484.5718
0,10,Gravitas Ventures,246249948.749,16291331.1492
0,11,Gravitas Ventures,246233694.925,16290256.5013
0,12,Gravitas Ventures,246201016.473,16288097.0741
0,5,Gravitas Ventures,246184655.091,16287014.2163
0,8,Gravitas Ventures,246168290.614,16285933.1151
0,1,Cinedigm/Film Arcade,246151930.256,16284852.6337
0,1,Cinelou Releasing,246135775.009,16283889.2937
0,2,Cinelou Releasing,246119672.096,16282817.5437
0,9,Cinelou Releasing,246103434.846,16281780.1773
0,10,Cinelou Releasing,246087215.657,16280698.836
0,2,Bramacharia LLC,246070865.624,16279618.0682
0,3,Bramacharia LLC,246054516.985,16278536.5026
0,2,Unison/Paladin,246038232.329,16277494.9434
0,3,Unison/Paladin,246022335.576,16276524.7875
0,4,Unison/Paladin,246006800.496,16275507.1485
0,5,Unison/Paladin,245991574.06,16274437.24
0,6,Unison/Paladin,245976142.72,16273357.5119
0,7,Unison/Paladin,245960946.311,16272277.8209
0,8,Unison/Paladin,245945527.418,16271197.6945
0,9,Unison/Paladin,245930112.541,16270117.4926
0,10,Unison/Paladin,245914470.894,16269037.3428
0,11,Unison/Paladin,245898371.203,16267957.0394
0,3,City Drive Films,245882044.151,16266877.4952
0,3,Monument Releasing,245865718.694,16265797.654
0,4,Monument Releasing,245816758.276,16262559.1626
0,5,Monument Releasing,245767819.702,16259321.3126
0,6,Monument Releasing,245751513.775,16258243.7515
0,7,Monument Releasing,245702606.349,16255009.3923
0,8,Monument Releasing,245686313.449,16253931.4846
0,9,Monument Releasing,245653721.829,16251775.4493
0,10,Monument Releasing,245637428.127,16250697.6164
0,3,Bleecker Street,245589309.516,16247715.1236
0,4,Bleecker Street,245546345.128,16246125.7043
0,5,Bleecker Street,245506435.162,16243320.0402
0,6,Bleecker Street,245467254.611,16241194.2521
0,7,Bleecker Street,245428721.666,16238338.4891
0,8,Bleecker Street,245388898.418,16236600.7622
0,9,Bleecker Street,245353578.215,16234155.043
0,10,Bleecker Street,245312005.388,16231175.0166
0,11,Bleecker Street,245280860.836,16229287.0638
0,12,Bleecker Street,245250509.505,16227390.6346
0,1,Bleecker Street,245220626.702,16225344.0978
0,2,Bleecker Street,245190619.199,16223269.932
0,3,Autlook Films,245174390.416,16222196.5199
0,4,Autlook Films,245158164.683,16221123.1077
0,3,Informant Media,245141945.547,16220053.3406
0,4,Informant Media,245125783.273,16218991.2762
0,5,Informant Media,245109652.494,16217919.5629
0,6,Informant Media,245093505.174,16216846.9541
0,7,Informant Media,245077337.253,16215774.0513
0,4,RiverRain / Ripple …,245061137.249,16214715.4008
0,4,Hanover Multimedia,245044925.54,16213643.0427
0,4,Time and Tide Produ…,245028718.61,16212571.4913
0,4,The Orchard,244980434.412,16209396.2562
0,5,The Orchard,244932477.617,16206294.5493
0,6,The Orchard,244884667.182,16203277.2099
0,7,The Orchard,244838717.556,16200535.0489
0,8,The Orchard,244792787.155,16197438.9092
0,9,The Orchard,244747832.934,16194290.3659
0,10,The Orchard,244701196.549,16191107.2491
0,11,The Orchard,244685095.516,16190047.7019
0,12,The Orchard,244669034.508,16188990.96
0,1,The Orchard,244652984.714,16187941.3914
0,2,The Orchard,244637000.773,16186890.1565
0,3,The Orchard,244621137.242,16185837.3291
0,4,Anchor Bay/Freestyle,244604984.876,16184769.1744
0,5,Anchor Bay/Freestyle,244588835.38,16183700.5554
0,5,Aspiration Media,244572750.868,16182654.8988
0,5,Starz Digital Media,244556611.09,16181587.6595
0,7,Starz Digital Media,244540469.48,16180521.8364
0,8,Starz Digital Media,244524335.051,16179454.1725
0,2,Starz Digital Media,244508216.942,16178394.949
0,5,HBO Documentary Films,244492078.933,16177327.2201
0,5,IDP/Samuel Goldwyn …,244475944.959,16176260.6954
0,6,IDP/Samuel Goldwyn …,244459835.731,16175201.4157
0,7,IDP/Samuel Goldwyn …,244443737.235,16174136.0414
0,5,Dark Frames,244427607.854,16173068.9896
0,6,Dark Frames,244411480.654,16172001.9365
0,6,Broad Green Pictures,244363187.491,16168868.9654
0,7,Broad Green Pictures,244320029.938,16167556.681
0,8,Broad Green Pictures,244279547.166,16164578.9998
0,9,Broad Green Pictures,244247670.45,16163361.2837
0,10,Broad Green Pictures,244211736.209,16160428.1171
0,11,Broad Green Pictures,244189693.372,16159057.478
0,12,Broad Green Pictures,244167460.496,16157375.6325
0,3,Broad Green Pictures,244135409.293,16155302.5842
0,4,Broad Green Pictures,244103543.934,16153187.2298
0,5,Broad Green Pictures,244071545.407,16151067.2793
0,1,Broad Green Pictures,244058982.39,16150005.3341
0,6,EuropaCorp,244042909.53,16148943.2743
0,9,EuropaCorp,244020846.942,16147926.2621
0,10,EuropaCorp,243997843.071,16145827.3436
0,11,EuropaCorp,243968992.15,16144152.0027
0,8,EuropaCorp,243957004.185,16144302.3506
0,12,EuropaCorp,243943391.777,16143472.8591
0,6,Pure Flix / Samuel …,243927346.846,16142422.6562
0,7,Pure Flix / Samuel …,243911598.288,16141412.5402
0,8,Pure Flix / Samuel …,243895742.13,16140351.3705
0,10,Pure Flix / Samuel …,243879731.745,16139302.4992
0,11,Pure Flix / Samuel …,243863697.081,16138241.3598
0,7,Bluesky Cinemas,243848376.116,16137623.7878
0,5,Bluesky Cinemas,243832363.959,16136594.5726
0,6,Bluesky Cinemas,243816599.222,16135652.4604
0,9,Bluesky Cinemas,243800563.539,16134595.7872
0,10,Bluesky Cinemas,243784725.577,16133583.7157
0,7,Miramax/Roadside At…,243770207.037,16133280.2057
0,8,Miramax/Roadside At…,243758134.482,16132534.4042
0,9,Miramax/Roadside At…,243746675.497,16131561.1246
0,10,Miramax/Roadside At…,243736470.523,16130505.9986
0,7,FUNimation,243720701.077,16129704.7212
0,8,FUNimation,243689185.517,16127860.1047
0,10,FUNimation,243657466.378,16125879.6834
0,11,FUNimation,243641454.527,16124826.1908
0,3,FUNimation,243625558.843,16123798.4375
0,4,FUNimation,243610545.867,16123040.0826
0,8,STX Entertainment,243601582.954,16126698.9149
0,9,STX Entertainment,243608790.947,16124982.4762
0,10,STX Entertainment,243591308.438,16124252.0938
0,11,STX Entertainment,243562401.777,16123887.9203
0,12,STX Entertainment,243540158.273,16122302.1395
0,1,STX Entertainment,243517106.895,16123136.5911
0,2,STX Entertainment,243498304.492,16122343.5041
0,3,STX Entertainment,243491664.233,16121356.6125
0,4,STX Entertainment,243462946.643,16120747.4657
0,5,STX Entertainment,243437483.444,16119298.4125
0,6,STX Entertainment,243408304.91,16117923.5835
0,7,STX Entertainment,243387758.159,16121079.7743
0,8,The Ciesla Foundation,243371797.604,16120029.1102
0,9,The Ciesla Foundation,243355899.686,16118986.0306
0,10,The Ciesla Foundation,243340062.858,16117933.8139
0,11,The Ciesla Foundation,243324209.435,16116877.3582
0,1,The Ciesla Foundation,243308304.197,16115820.5592
0,8,BBC Worldwide North…,243292348.136,16114765.6878
0,9,BBC Worldwide North…,243276398.698,16113709.502
0,10,BBC Worldwide North…,243260455.896,16112652.9195
0,11,BBC Worldwide North…,243244505.638,16111596.2438
0,9,PBS Films,243196762.555,16108469.7889
0,10,PBS Films,243149209.373,16105328.1175
0,11,PBS Films,243133400.147,16104273.9986
0,12,PBS Films,243117530.783,16103219.3245
0,5,PBS Films,243101599.186,16102165.9071
0,6,PBS Films,243085691.015,16101115.2958
0,7,PBS Films,243069781.984,16100060.6887
0,9,Beeker Street,243053984.721,16099116.5501
0,10,Beeker Street,243038831.986,16098109.2759
0,11,Beeker Street,243023543.564,16097055.0689
0,12,Beeker Street,243007780.717,16096000.869
0,9,Resident Artist,242991863.655,16094947.7159
0,10,Resident Artist,242975948.616,16093893.6952
0,11,Resident Artist,242960034.279,16092839.5737
0,12,Resident Artist,242944122.189,16091785.6442
0,9,Showtime Original,242928211.621,16090732.6838
0,10,Showtime Original,242912313.481,16089680.4491
0,10,Truth Aid/Amplify,242896408.552,16088628.9943
0,11,Truth Aid/Amplify,242880506.074,16087575.5439
0,10,Reel One Entertainm…,242864602.651,16086522.366
0,10,PlayNow Enterprise,242848708.046,16085476.0603
0,11,PlayNow Enterprise,242832862.59,16084431.305
0,12,PlayNow Enterprise,242816980.778,16083378.5764
0,10,Fork Films,242801086.256,16082326.5266
0,11,Candy Factory Films,242785193.382,16081274.1818
0,11,Cafe Pictures,242769303.015,16080222.4008
0,11,Honora Productions,242753414.449,16079170.4778
0,12,Unstuck LLC,242737537.696,16078124.1514
0,12,Amazon Studios/Road…,242722236.731,16077240.2274
0,1,Amazon Studios/Road…,242707043.209,16076193.5652
0,1,Focus / Gramercy,242697064.442,16076846.7943
0,2,Focus / Gramercy,242688085.23,16075824.3785
0,3,Focus / Gramercy,242675685.087,16074778.1698
0,1,Rooster Teeth,242659884.172,16073735.3906
0,2,Rooster Teeth,242644088.172,16072686.7737
0,2,Lopert Pictures Cor…,242628219.074,16071636.8668
0,3,25th Frame,242612353.643,16070587.2844
0,3,Vanishing Angle Films,242596488.006,16069537.4009
0,4,Vanishing Angle Films,242580636.907,16068488.9755
0,5,Vanishing Angle Films,242564781.49,16067438.4926
0,3,Grasshopper Film,242548922.54,16066389.2756
0,4,Grasshopper Film,242533075.196,16065341.3254
0,5,Grasshopper Film,242517234.256,16064293.046
0,6,Grasshopper Film,242501385.415,16063243.78
0,7,Grasshopper Film,242485545.217,16062197.5245
0,8,Grasshopper Film,242469716.751,16061149.5169
0,9,Grasshopper Film,242453894.869,16060101.0877
0,10,Grasshopper Film,242438068.077,16059052.669
0,12,Grasshopper Film,242422241.684,16058003.9261
0,3,JSenko Productions,242406399.623,16056954.9799
0,4,Megabox Plus M,242390564.921,16055909.378
0,4,Focus World,242359019.252,16053825.6797
0,5,Focus World,242343185.302,16052777.12
0,6,Focus World,242327359.843,16051735.1205
0,8,Focus World,242311547.164,16050700.6242
0,9,Focus World,242295909.72,16049685.2761
0,10,Focus World,242280090.156,16048640.4663
0,3,Focus World,242264314.043,16047615.1488
0,4,International WOW,242248494.806,16046567.9847
0,5,International WOW,242232679.895,16045520.4642
0,6,International WOW,242216866.753,16044473.3515
0,4,Bleecker Street & A…,242201160.226,16043490.1254
0,5,Bleecker Street & A…,242185415.523,16042447.1265
0,5,Asymmetrical,242169626.702,16041412.5672
0,6,Asymmetrical,242153879.13,16040368.59
0,7,Asymmetrical,242138155.915,16039322.5442
0,5,WRA Productions LLC,242122351.478,16038276.5163
0,6,WRA Productions LLC,242106549.356,16037229.9527
0,6,Vertical Entertainment,242090748.787,16036183.9405
0,7,Vertical Entertainment,242074949.99,16035137.7742
0,10,Vertical Entertainment,242059154.763,16034091.9101
0,6,Electric Entertainment,242043361.479,16033047.4068
0,6,Tugg,242027667.964,16032038.4043
0,7,Tugg,242011914.56,16030992.8079
0,6,Mondo Paradiso Films,241996126.43,16029947.6916
0,6,Gaatri Media,241980435.382,16028955.8413
0,7,Gaatri Media,241964766.582,16027914.9441
0,7,Quality Flix,241950064.872,16027534.2143
0,8,Quality Flix,241937469.323,16026639.9213
0,9,Quality Flix,241925947.883,16025632.79
0,10,Quality Flix,241911025.096,16024588.2369
0,7,Cinegalaxy,241895375.559,16023668.8231
0,10,Cinegalaxy,241879611.162,16022632.628
0,7,Fathom Events,241864086.313,16021834.0603
0,2,Fathom Events,241848563.976,16020924.4359
0,3,Fathom Events,241832964.641,16019912.5978
0,9,Fathom Events,241817461.118,16019013.9831
0,7,Mirror Images Ltd,241801699.494,16017970.4455
0,8,Stage 6 Films,241785967.548,16016942.803
0,9,Stage 6 Films,241770243.804,16015900.0576
0,8,Saban Films,241754533.028,16014902.1555
0,9,Saban Films,241738778.633,16013858.6162
0,10,Saban Films,241723126.239,16012819.8614
0,8,Gunnison Galaxy,241707375.785,16011776.5359
0,9,Red Dirt Pictures,241691627.67,16010733.6342
0,9,Under the Milky Way,241675881.951,16009690.9167
0,10,Under the Milky Way,241660138.522,16008648.0302
0,11,Under the Milky Way,241644397.333,16007605.2774
0,4,Under the Milky Way,241628661.85,16006564.9293
0,5,Under the Milky Way,241612929.037,16005522.78
0,9,Vanish Films,241597193.611,16004481.0757
0,10,Vanish Films,241581468.795,16003441.1422
0,11,Vanish Films,241565753.641,16002400.4215
0,12,Vanish Films,241550028.268,16001358.4969
0,1,Vanish Films,241534305.046,16000316.7101
0,10,ArtAffects,241518675.136,15999302.1135
0,11,ArtAffects,241502978.605,15998260.6761
0,5,ArtAffects,241487266.407,15997220.683
0,6,ArtAffects,241471568.042,15996179.7344
0,9,ArtAffects,241455860.147,15995144.2221
0,10,Uncork'd Entertainment,241440144.701,15994103.1603
0,10,JBG Pictures,241424463.437,15993083.1324
0,11,JBG Pictures,241408808.482,15992051.3057
0,11,Gemelli Productions,241393100.092,15991011.2324
0,11,Cleopatra Films,241377400.407,15989975.3706
0,12,Cleopatra Films,241361710.826,15988935.6699
0,12,Smith Global Media,241346280.006,15987953.3256
0,9,Smith Global Media,241330589.319,15986923.9055
0,2,Good Deed Entertain…,241314892.255,15985884.9252
0,9,Good Deed Entertain…,241299205.156,15984852.8844
0,10,Good Deed Entertain…,241283710.782,15983916.0315
0,3,Lucid Inc,241268021.362,15982878.3613
0,3,First Pond Entertai…,241252339.732,15981839.9748
0,3,BH Tilt,241238175.916,15981400.4059
0,4,BH Tilt,241224991.907,15980393.2463
0,5,BH Tilt,241212118.731,15979744.5398
0,6,BH Tilt,241197612.054,15978746.3086
0,8,BH Tilt,241182168.338,15977945.2602
0,9,BH Tilt,241168225.805,15977117.4224
0,4,Neon,241152871.15,15976235.8777
0,5,Neon,241138009.169,15975255.9076
0,6,Neon,241123454.412,15974234.3459
0,7,Neon,241108047.522,15973203.3521
0,8,Neon,241092548.011,15972281.357
0,9,Neon,241077919.032,15971352.7499
0,10,Neon,241062706.696,15970316.8534
0,4,Entertainment Studi…,241047412.359,15969494.9599
0,5,Entertainment Studi…,241032676.907,15968475.3189
0,6,Entertainment Studi…,241022710.447,15969757.0717
0,7,Entertainment Studi…,241017911.482,15969182.5227
